pdb	scenario	struct	model_flexref	fnat_flex	model_rigidbody	fnat_rigid	fnat_diff
7tgiB	real	u	flexref_122.pdb	0.527	rigidbody_880.pdb	0.345	0.182
7tgiB	real	u	flexref_35.pdb	0.527	rigidbody_755.pdb	0.436	0.091
7tgiB	real	u	flexref_158.pdb	0.255	rigidbody_485.pdb	0.200	0.055
7tgiB	real	u	flexref_49.pdb	0.564	rigidbody_917.pdb	0.364	0.200
7tgiB	real	u	flexref_170.pdb	0.455	rigidbody_767.pdb	0.364	0.091
7tgiB	real	u	flexref_87.pdb	0.345	rigidbody_611.pdb	0.291	0.054
7tgiB	real	u	flexref_45.pdb	0.545	rigidbody_775.pdb	0.400	0.145
7tgiB	real	u	flexref_133.pdb	0.509	rigidbody_727.pdb	0.382	0.127
7tgiB	real	u	flexref_75.pdb	0.327	rigidbody_515.pdb	0.200	0.127
7tgiB	real	u	flexref_56.pdb	0.600	rigidbody_776.pdb	0.473	0.127
7tgiB	real	u	flexref_25.pdb	0.600	rigidbody_816.pdb	0.473	0.127
7tgiB	real	u	flexref_31.pdb	0.600	rigidbody_809.pdb	0.491	0.109
7tgiB	real	u	flexref_44.pdb	0.291	rigidbody_599.pdb	0.291	0.000
7tgiB	real	u	flexref_88.pdb	0.491	rigidbody_743.pdb	0.364	0.127
7tgiB	real	u	flexref_36.pdb	0.473	rigidbody_848.pdb	0.436	0.037
7tgiB	real	u	flexref_26.pdb	0.582	rigidbody_850.pdb	0.418	0.164
7tgiB	real	u	flexref_10.pdb	0.455	rigidbody_783.pdb	0.455	0.000
7tgiB	real	u	flexref_8.pdb	0.473	rigidbody_724.pdb	0.436	0.037
7tgiB	real	u	flexref_187.pdb	0.364	rigidbody_699.pdb	0.200	0.164
7tgiB	real	u	flexref_21.pdb	0.600	rigidbody_748.pdb	0.491	0.109
7tgiB	real	u	flexref_53.pdb	0.545	rigidbody_805.pdb	0.400	0.145
7tgiB	real	u	flexref_58.pdb	0.364	rigidbody_385.pdb	0.491	-0.127
7tgiB	real	u	flexref_79.pdb	0.418	rigidbody_697.pdb	0.255	0.163
7tgiB	real	u	flexref_169.pdb	0.436	rigidbody_638.pdb	0.255	0.181
7tgiB	real	u	flexref_85.pdb	0.618	rigidbody_738.pdb	0.491	0.127
7tgiB	real	u	flexref_22.pdb	0.509	rigidbody_795.pdb	0.418	0.091
7tgiB	real	u	flexref_126.pdb	0.327	rigidbody_673.pdb	0.291	0.036
7tgiB	real	u	flexref_17.pdb	0.473	rigidbody_817.pdb	0.382	0.091
7tgiB	real	u	flexref_148.pdb	0.309	rigidbody_710.pdb	0.273	0.036
7tgiB	real	u	flexref_100.pdb	0.309	rigidbody_525.pdb	0.218	0.091
7tgiB	real	u	flexref_178.pdb	0.382	rigidbody_706.pdb	0.291	0.091
7tgiB	real	u	flexref_84.pdb	0.309	rigidbody_658.pdb	0.273	0.036
7tgiB	real	u	flexref_70.pdb	0.273	rigidbody_491.pdb	0.182	0.091
7tgiB	real	u	flexref_113.pdb	0.309	rigidbody_568.pdb	0.182	0.127
7tgiB	real	u	flexref_173.pdb	0.309	rigidbody_649.pdb	0.291	0.018
7tgiB	real	u	flexref_83.pdb	0.636	rigidbody_730.pdb	0.491	0.145
7tgiB	real	u	flexref_154.pdb	0.309	rigidbody_585.pdb	0.273	0.036
7tgiB	real	u	flexref_164.pdb	0.364	rigidbody_675.pdb	0.273	0.091
7tgiB	real	u	flexref_190.pdb	0.309	rigidbody_590.pdb	0.273	0.036
7tgiB	real	u	flexref_97.pdb	0.564	rigidbody_717.pdb	0.418	0.146
7tgiB	real	u	flexref_123.pdb	0.309	rigidbody_486.pdb	0.182	0.127
7tgiB	real	u	flexref_183.pdb	0.255	rigidbody_522.pdb	0.218	0.037
7tgiB	real	u	flexref_134.pdb	0.327	rigidbody_442.pdb	0.200	0.127
7tgiB	real	u	flexref_125.pdb	0.455	rigidbody_747.pdb	0.364	0.091
7tgiB	real	u	flexref_6.pdb	0.509	rigidbody_781.pdb	0.418	0.091
7tgiB	real	u	flexref_121.pdb	0.491	rigidbody_907.pdb	0.364	0.127
7tgiB	real	u	flexref_184.pdb	0.309	rigidbody_521.pdb	0.182	0.127
7tgiB	real	u	flexref_7.pdb	0.564	rigidbody_852.pdb	0.473	0.091
7tgiB	real	u	flexref_135.pdb	0.291	rigidbody_563.pdb	0.200	0.091
7tgiB	real	u	flexref_143.pdb	0.309	rigidbody_604.pdb	0.291	0.018
7tgiB	real	u	flexref_92.pdb	0.309	rigidbody_670.pdb	0.291	0.018
7tgiB	real	u	flexref_193.pdb	0.345	rigidbody_656.pdb	0.291	0.054
7tgiB	real	u	flexref_146.pdb	0.218	rigidbody_61.pdb	0.182	0.036
7tgiB	real	u	flexref_192.pdb	0.236	rigidbody_79.pdb	0.164	0.072
7tgiB	twohit	b	flexref_16.pdb	0.855	rigidbody_412.pdb	0.782	0.073
7tgiB	twohit	b	flexref_1.pdb	0.764	rigidbody_351.pdb	0.891	-0.127
7tgiB	twohit	b	flexref_189.pdb	0.200	rigidbody_913.pdb	0.182	0.018
7tgiB	twohit	b	flexref_32.pdb	0.164	rigidbody_152.pdb	0.164	0.000
7tgiB	twohit	b	flexref_82.pdb	0.218	rigidbody_618.pdb	0.127	0.091
7tgiB	loose	u	flexref_55.pdb	0.182	rigidbody_633.pdb	0.164	0.018
7tgiB	loose	u	flexref_94.pdb	0.182	rigidbody_688.pdb	0.145	0.037
7tgiB	loose	b	flexref_13.pdb	0.891	rigidbody_402.pdb	0.818	0.073
7tgiB	loose	b	flexref_126.pdb	0.364	rigidbody_273.pdb	0.200	0.164
7tgiB	real	b	flexref_24.pdb	0.909	rigidbody_287.pdb	0.909	0.000
7tgiB	real	b	flexref_14.pdb	0.964	rigidbody_343.pdb	0.891	0.073
7tgiB	real	b	flexref_11.pdb	0.945	rigidbody_368.pdb	0.873	0.072
7tgiB	real	b	flexref_15.pdb	0.855	rigidbody_292.pdb	0.873	-0.018
7tgiB	real	b	flexref_19.pdb	0.891	rigidbody_407.pdb	0.891	0.000
7tgiB	real	b	flexref_12.pdb	0.927	rigidbody_296.pdb	0.855	0.072
7tgiB	real	b	flexref_13.pdb	0.945	rigidbody_375.pdb	0.909	0.036
7tgiB	real	b	flexref_17.pdb	0.964	rigidbody_302.pdb	0.891	0.073
7tgiB	real	b	flexref_22.pdb	0.836	rigidbody_312.pdb	0.891	-0.055
7tgiB	real	b	flexref_9.pdb	0.855	rigidbody_297.pdb	0.891	-0.036
7tgiB	real	b	flexref_26.pdb	0.927	rigidbody_399.pdb	0.909	0.018
7tgiB	real	b	flexref_23.pdb	0.818	rigidbody_378.pdb	0.873	-0.055
7tgiB	real	b	flexref_2.pdb	0.909	rigidbody_345.pdb	0.855	0.054
7tgiB	real	b	flexref_18.pdb	0.909	rigidbody_290.pdb	0.909	0.000
7tgiB	real	b	flexref_21.pdb	0.964	rigidbody_412.pdb	0.909	0.055
7tgiB	real	b	flexref_1.pdb	0.927	rigidbody_293.pdb	0.855	0.072
7tgiB	real	b	flexref_5.pdb	0.945	rigidbody_303.pdb	0.855	0.090
7tgiB	real	b	flexref_7.pdb	0.873	rigidbody_326.pdb	0.873	0.000
7tgiB	real	b	flexref_3.pdb	0.927	rigidbody_369.pdb	0.873	0.054
7tgiB	real	b	flexref_16.pdb	0.964	rigidbody_305.pdb	0.873	0.091
7tgiB	real	b	flexref_10.pdb	0.909	rigidbody_331.pdb	0.873	0.036
7tgiB	real	b	flexref_20.pdb	0.855	rigidbody_361.pdb	0.855	0.000
7tgiB	real	b	flexref_8.pdb	0.855	rigidbody_306.pdb	0.855	0.000
7tgiB	real	b	flexref_6.pdb	0.873	rigidbody_372.pdb	0.891	-0.018
7tgiB	real	b	flexref_25.pdb	0.909	rigidbody_387.pdb	0.909	0.000
7tgiB	real	b	flexref_147.pdb	0.600	rigidbody_721.pdb	0.400	0.200
7tgiB	real	b	flexref_4.pdb	0.891	rigidbody_322.pdb	0.855	0.036
7tgiB	real	b	flexref_138.pdb	0.636	rigidbody_791.pdb	0.364	0.272
7tgiB	real	b	flexref_191.pdb	0.545	rigidbody_881.pdb	0.418	0.127
7tgiB	real	b	flexref_41.pdb	0.691	rigidbody_751.pdb	0.382	0.309
7tgiB	real	b	flexref_68.pdb	0.691	rigidbody_788.pdb	0.418	0.273
7tgiB	real	b	flexref_119.pdb	0.600	rigidbody_772.pdb	0.382	0.218
7tgiB	real	b	flexref_149.pdb	0.673	rigidbody_812.pdb	0.473	0.200
7tgiB	real	b	flexref_116.pdb	0.709	rigidbody_735.pdb	0.418	0.291
7tgiB	real	b	flexref_42.pdb	0.582	rigidbody_742.pdb	0.382	0.200
7tgiB	real	b	flexref_186.pdb	0.545	rigidbody_940.pdb	0.400	0.145
7tgiB	real	b	flexref_162.pdb	0.527	rigidbody_367.pdb	0.491	0.036
7tgiB	real	b	flexref_185.pdb	0.527	rigidbody_910.pdb	0.418	0.109
7tgiB	real	b	flexref_104.pdb	0.673	rigidbody_715.pdb	0.364	0.309
7tgiB	real	b	flexref_123.pdb	0.564	rigidbody_332.pdb	0.509	0.055
7tgiB	real	b	flexref_179.pdb	0.509	rigidbody_319.pdb	0.491	0.018
7tgiB	real	b	flexref_180.pdb	0.491	rigidbody_405.pdb	0.509	-0.018
7tgiB	real	b	flexref_117.pdb	0.655	rigidbody_970.pdb	0.309	0.346
7tgiB	real	b	flexref_178.pdb	0.527	rigidbody_939.pdb	0.418	0.109
7tgiB	real	b	flexref_29.pdb	0.655	rigidbody_829.pdb	0.455	0.200
7tgiB	real	b	flexref_135.pdb	0.582	rigidbody_958.pdb	0.200	0.382
7tgiB	real	b	flexref_55.pdb	0.600	rigidbody_859.pdb	0.291	0.309
7tgiB	real	b	flexref_71.pdb	0.582	rigidbody_807.pdb	0.436	0.146
7tgiB	real	b	flexref_96.pdb	0.564	rigidbody_770.pdb	0.364	0.200
7tgiB	real	b	flexref_37.pdb	0.582	rigidbody_817.pdb	0.382	0.200
7tgiB	real	b	flexref_195.pdb	0.545	rigidbody_320.pdb	0.509	0.036
7tgiB	real	b	flexref_34.pdb	0.364	rigidbody_127.pdb	0.236	0.128
7tgiB	real	b	flexref_137.pdb	0.636	rigidbody_300.pdb	0.509	0.127
7tgiB	real	b	flexref_50.pdb	0.655	rigidbody_719.pdb	0.382	0.273
7tgiB	real	b	flexref_199.pdb	0.527	rigidbody_288.pdb	0.491	0.036
7tgiB	real	b	flexref_139.pdb	0.418	rigidbody_969.pdb	0.200	0.218
7tgiB	real	b	flexref_79.pdb	0.382	rigidbody_16.pdb	0.255	0.127
7tgiB	real	b	flexref_88.pdb	0.564	rigidbody_731.pdb	0.400	0.164
7tgiB	real	b	flexref_130.pdb	0.364	rigidbody_110.pdb	0.218	0.146
7tgiB	real	b	flexref_62.pdb	0.382	rigidbody_95.pdb	0.236	0.146
7tgiB	real	b	flexref_30.pdb	0.564	rigidbody_763.pdb	0.455	0.109
7tgiB	real	b	flexref_28.pdb	0.564	rigidbody_766.pdb	0.418	0.146
7tgiB	real	b	flexref_177.pdb	0.327	rigidbody_37.pdb	0.273	0.054
7tgiB	real	b	flexref_197.pdb	0.509	rigidbody_398.pdb	0.509	0.000
7tgiB	real	b	flexref_189.pdb	0.545	rigidbody_824.pdb	0.345	0.200
7tgiB	real	b	flexref_128.pdb	0.564	rigidbody_845.pdb	0.382	0.182
7tgiB	real	b	flexref_157.pdb	0.345	rigidbody_56.pdb	0.236	0.109
7tgiB	real	b	flexref_39.pdb	0.364	rigidbody_38.pdb	0.255	0.109
7tgiB	real	b	flexref_163.pdb	0.491	rigidbody_164.pdb	0.364	0.127
7tgiB	real	b	flexref_40.pdb	0.327	rigidbody_54.pdb	0.218	0.109
7tgiB	real	b	flexref_140.pdb	0.345	rigidbody_900.pdb	0.200	0.145
7tgiB	real	b	flexref_107.pdb	0.309	rigidbody_72.pdb	0.273	0.036
7tgiB	real	b	flexref_193.pdb	0.364	rigidbody_139.pdb	0.236	0.128
7tgiB	real	b	flexref_144.pdb	0.418	rigidbody_259.pdb	0.345	0.073
7tgiB	real	b	flexref_89.pdb	0.600	rigidbody_739.pdb	0.473	0.127
7tgiB	real	b	flexref_109.pdb	0.491	rigidbody_934.pdb	0.273	0.218
7tgiB	real	b	flexref_188.pdb	0.291	rigidbody_108.pdb	0.273	0.018
7tgiB	real	b	flexref_63.pdb	0.491	rigidbody_903.pdb	0.291	0.200
7tgiB	real	b	flexref_150.pdb	0.564	rigidbody_826.pdb	0.473	0.091
7tgiB	real	b	flexref_31.pdb	0.291	rigidbody_515.pdb	0.273	0.018
7tgiB	real	b	flexref_187.pdb	0.600	rigidbody_767.pdb	0.436	0.164
7tgiB	real	b	flexref_35.pdb	0.545	rigidbody_927.pdb	0.273	0.272
7tgiB	real	b	flexref_85.pdb	0.364	rigidbody_35.pdb	0.255	0.109
7tgiB	real	b	flexref_129.pdb	0.364	rigidbody_70.pdb	0.273	0.091
7tgiB	real	b	flexref_43.pdb	0.345	rigidbody_126.pdb	0.218	0.127
7tgiB	real	b	flexref_60.pdb	0.436	rigidbody_736.pdb	0.309	0.127
7tgiB	real	b	flexref_94.pdb	0.327	rigidbody_125.pdb	0.218	0.109
7tgiB	real	b	flexref_73.pdb	0.345	rigidbody_532.pdb	0.273	0.072
7tgiB	real	b	flexref_169.pdb	0.345	rigidbody_138.pdb	0.255	0.090
7tgiB	real	b	flexref_44.pdb	0.345	rigidbody_563.pdb	0.236	0.109
7tgiB	real	b	flexref_108.pdb	0.309	rigidbody_76.pdb	0.236	0.073
7tgiB	real	b	flexref_98.pdb	0.327	rigidbody_469.pdb	0.236	0.091
7tgiB	real	b	flexref_166.pdb	0.327	rigidbody_498.pdb	0.255	0.072
7tgiB	real	b	flexref_49.pdb	0.364	rigidbody_544.pdb	0.236	0.128
7tgiB	real	b	flexref_92.pdb	0.345	rigidbody_429.pdb	0.291	0.054
7tgiB	real	b	flexref_45.pdb	0.545	rigidbody_755.pdb	0.418	0.127
7tgiB	real	b	flexref_106.pdb	0.473	rigidbody_260.pdb	0.345	0.128
7tgiB	real	b	flexref_184.pdb	0.327	rigidbody_565.pdb	0.273	0.054
7tgiB	real	b	flexref_84.pdb	0.345	rigidbody_1.pdb	0.255	0.090
7tgiB	real	b	flexref_32.pdb	0.491	rigidbody_966.pdb	0.291	0.200
7tgiB	real	b	flexref_78.pdb	0.527	rigidbody_973.pdb	0.309	0.218
7tgiB	real	b	flexref_175.pdb	0.309	rigidbody_86.pdb	0.200	0.109
7tgiB	real	b	flexref_67.pdb	0.509	rigidbody_789.pdb	0.400	0.109
7tgiB	real	b	flexref_65.pdb	0.455	rigidbody_858.pdb	0.236	0.219
7tgiB	real	b	flexref_66.pdb	0.236	rigidbody_136.pdb	0.200	0.036
7tgiB	real	b	flexref_51.pdb	0.309	rigidbody_481.pdb	0.273	0.036
7tgiB	real	b	flexref_77.pdb	0.327	rigidbody_101.pdb	0.200	0.127
7tgiB	real	b	flexref_76.pdb	0.327	rigidbody_428.pdb	0.182	0.145
7tgiB	real	b	flexref_33.pdb	0.309	rigidbody_111.pdb	0.200	0.109
7tgiB	real	b	flexref_87.pdb	0.327	rigidbody_520.pdb	0.236	0.091
7tgiB	real	b	flexref_95.pdb	0.327	rigidbody_432.pdb	0.236	0.091
7tgiB	real	b	flexref_93.pdb	0.273	rigidbody_619.pdb	0.200	0.073
7tgiB	real	b	flexref_101.pdb	0.291	rigidbody_103.pdb	0.200	0.091
7tgiB	real	b	flexref_183.pdb	0.564	rigidbody_842.pdb	0.418	0.146
7tgiB	real	b	flexref_46.pdb	0.273	rigidbody_526.pdb	0.236	0.037
7tgiB	real	b	flexref_132.pdb	0.400	rigidbody_819.pdb	0.327	0.073
7tgiB	twohit	u	flexref_1.pdb	0.855	rigidbody_295.pdb	0.582	0.273
7tgiB	twohit	u	flexref_15.pdb	0.800	rigidbody_351.pdb	0.527	0.273
7tgiB	twohit	u	flexref_27.pdb	0.691	rigidbody_325.pdb	0.527	0.164
7tgiB	twohit	u	flexref_3.pdb	0.473	rigidbody_378.pdb	0.491	-0.018
7tgiB	twohit	u	flexref_162.pdb	0.145	rigidbody_282.pdb	0.109	0.036
7tgiB	twohit	u	flexref_7.pdb	0.418	rigidbody_293.pdb	0.527	-0.109
7tgiB	twohit	u	flexref_5.pdb	0.600	rigidbody_319.pdb	0.545	0.055
7tgiB	twohit	u	flexref_100.pdb	0.327	rigidbody_734.pdb	0.327	0.000
7q3qB	loose	b	flexref_29.pdb	0.793	rigidbody_749.pdb	0.810	-0.017
7q3qB	loose	b	flexref_2.pdb	0.810	rigidbody_808.pdb	0.810	0.000
7q3qB	loose	b	flexref_17.pdb	0.759	rigidbody_834.pdb	0.810	-0.051
7q3qB	loose	b	flexref_158.pdb	0.328	rigidbody_926.pdb	0.259	0.069
7q3qB	loose	b	flexref_178.pdb	0.517	rigidbody_764.pdb	0.466	0.051
7q3qB	loose	b	flexref_197.pdb	0.241	rigidbody_753.pdb	0.224	0.017
7q3qB	loose	u	flexref_1.pdb	0.586	rigidbody_974.pdb	0.655	-0.069
7q3qB	real	b	flexref_15.pdb	0.828	rigidbody_981.pdb	0.862	-0.034
7q3qB	real	b	flexref_144.pdb	0.879	rigidbody_840.pdb	0.862	0.017
7q3qB	real	b	flexref_98.pdb	0.862	rigidbody_684.pdb	0.862	0.000
7q3qB	real	b	flexref_193.pdb	0.862	rigidbody_706.pdb	0.862	0.000
7q3qB	real	b	flexref_171.pdb	0.879	rigidbody_791.pdb	0.862	0.017
7q3qB	real	b	flexref_39.pdb	0.897	rigidbody_687.pdb	0.879	0.018
7q3qB	real	b	flexref_6.pdb	0.862	rigidbody_715.pdb	0.862	0.000
7q3qB	real	b	flexref_59.pdb	0.948	rigidbody_978.pdb	0.879	0.069
7q3qB	real	b	flexref_156.pdb	0.914	rigidbody_874.pdb	0.845	0.069
7q3qB	real	b	flexref_173.pdb	0.914	rigidbody_676.pdb	0.862	0.052
7q3qB	real	b	flexref_120.pdb	0.862	rigidbody_675.pdb	0.862	0.000
7q3qB	real	b	flexref_196.pdb	0.931	rigidbody_788.pdb	0.862	0.069
7q3qB	real	b	flexref_21.pdb	0.897	rigidbody_772.pdb	0.862	0.035
7q3qB	real	b	flexref_67.pdb	0.931	rigidbody_833.pdb	0.862	0.069
7q3qB	real	b	flexref_121.pdb	0.828	rigidbody_780.pdb	0.810	0.018
7q3qB	real	b	flexref_125.pdb	0.879	rigidbody_995.pdb	0.862	0.017
7q3qB	real	b	flexref_23.pdb	0.879	rigidbody_738.pdb	0.862	0.017
7q3qB	real	b	flexref_56.pdb	0.879	rigidbody_891.pdb	0.828	0.051
7q3qB	real	b	flexref_18.pdb	0.879	rigidbody_689.pdb	0.879	0.000
7q3qB	real	b	flexref_80.pdb	0.517	rigidbody_282.pdb	0.328	0.189
7q3qB	real	b	flexref_187.pdb	0.759	rigidbody_917.pdb	0.828	-0.069
7q3qB	real	b	flexref_26.pdb	0.914	rigidbody_846.pdb	0.845	0.069
7q3qB	real	b	flexref_22.pdb	0.828	rigidbody_717.pdb	0.862	-0.034
7q3qB	real	b	flexref_97.pdb	0.879	rigidbody_867.pdb	0.862	0.017
7q3qB	real	b	flexref_131.pdb	0.828	rigidbody_795.pdb	0.862	-0.034
7q3qB	real	b	flexref_139.pdb	0.879	rigidbody_836.pdb	0.879	0.000
7q3qB	real	b	flexref_92.pdb	0.810	rigidbody_826.pdb	0.845	-0.035
7q3qB	real	b	flexref_68.pdb	0.931	rigidbody_756.pdb	0.862	0.069
7q3qB	real	b	flexref_42.pdb	0.879	rigidbody_698.pdb	0.845	0.034
7q3qB	real	b	flexref_140.pdb	0.810	rigidbody_942.pdb	0.862	-0.052
7q3qB	real	b	flexref_186.pdb	0.879	rigidbody_755.pdb	0.845	0.034
7q3qB	real	b	flexref_90.pdb	0.862	rigidbody_700.pdb	0.879	-0.017
7q3qB	real	b	flexref_50.pdb	0.931	rigidbody_906.pdb	0.862	0.069
7q3qB	real	b	flexref_129.pdb	0.931	rigidbody_931.pdb	0.862	0.069
7q3qB	real	b	flexref_51.pdb	0.879	rigidbody_697.pdb	0.845	0.034
7q3qB	real	b	flexref_24.pdb	0.897	rigidbody_958.pdb	0.862	0.035
7q3qB	real	b	flexref_134.pdb	0.879	rigidbody_990.pdb	0.845	0.034
7q3qB	real	b	flexref_70.pdb	0.948	rigidbody_827.pdb	0.862	0.086
7q3qB	real	b	flexref_180.pdb	0.828	rigidbody_824.pdb	0.845	-0.017
7q3qB	real	b	flexref_54.pdb	0.845	rigidbody_960.pdb	0.879	-0.034
7q3qB	real	b	flexref_71.pdb	0.862	rigidbody_956.pdb	0.862	0.000
7q3qB	real	b	flexref_114.pdb	0.931	rigidbody_711.pdb	0.845	0.086
7q3qB	real	b	flexref_48.pdb	0.828	rigidbody_955.pdb	0.845	-0.017
7q3qB	real	b	flexref_154.pdb	0.897	rigidbody_798.pdb	0.879	0.018
7q3qB	real	b	flexref_153.pdb	0.897	rigidbody_686.pdb	0.862	0.035
7q3qB	real	b	flexref_151.pdb	0.724	rigidbody_729.pdb	0.862	-0.138
7q3qB	real	b	flexref_17.pdb	0.897	rigidbody_979.pdb	0.862	0.035
7q3qB	real	b	flexref_119.pdb	0.862	rigidbody_945.pdb	0.862	0.000
7q3qB	real	b	flexref_157.pdb	0.828	rigidbody_828.pdb	0.828	0.000
7q3qB	real	b	flexref_176.pdb	0.828	rigidbody_814.pdb	0.828	0.000
7q3qB	real	b	flexref_12.pdb	0.914	rigidbody_730.pdb	0.879	0.035
7q3qB	real	b	flexref_122.pdb	0.793	rigidbody_709.pdb	0.845	-0.052
7q3qB	real	b	flexref_87.pdb	0.879	rigidbody_670.pdb	0.862	0.017
7q3qB	real	b	flexref_124.pdb	0.724	rigidbody_810.pdb	0.828	-0.104
7q3qB	real	b	flexref_136.pdb	0.948	rigidbody_997.pdb	0.879	0.069
7q3qB	real	b	flexref_145.pdb	0.879	rigidbody_799.pdb	0.828	0.051
7q3qB	real	b	flexref_58.pdb	0.862	rigidbody_984.pdb	0.862	0.000
7q3qB	real	b	flexref_158.pdb	0.931	rigidbody_845.pdb	0.862	0.069
7q3qB	real	b	flexref_172.pdb	0.828	rigidbody_778.pdb	0.879	-0.051
7q3qB	real	b	flexref_111.pdb	0.879	rigidbody_940.pdb	0.879	0.000
7q3qB	real	b	flexref_30.pdb	0.879	rigidbody_862.pdb	0.862	0.017
7q3qB	real	b	flexref_85.pdb	0.931	rigidbody_915.pdb	0.862	0.069
7q3qB	real	b	flexref_60.pdb	0.879	rigidbody_970.pdb	0.862	0.017
7q3qB	real	b	flexref_199.pdb	0.897	rigidbody_969.pdb	0.828	0.069
7q3qB	real	b	flexref_84.pdb	0.931	rigidbody_735.pdb	0.879	0.052
7q3qB	real	b	flexref_168.pdb	0.948	rigidbody_858.pdb	0.845	0.103
7q3qB	real	b	flexref_146.pdb	0.845	rigidbody_839.pdb	0.862	-0.017
7q3qB	real	b	flexref_164.pdb	0.914	rigidbody_693.pdb	0.862	0.052
7q3qB	real	b	flexref_11.pdb	0.897	rigidbody_872.pdb	0.879	0.018
7q3qB	real	b	flexref_64.pdb	0.845	rigidbody_896.pdb	0.862	-0.017
7q3qB	real	b	flexref_161.pdb	0.776	rigidbody_850.pdb	0.862	-0.086
7q3qB	real	b	flexref_200.pdb	0.897	rigidbody_817.pdb	0.879	0.018
7q3qB	real	b	flexref_96.pdb	0.741	rigidbody_991.pdb	0.828	-0.087
7q3qB	real	b	flexref_132.pdb	0.741	rigidbody_820.pdb	0.862	-0.121
7q3qB	real	b	flexref_141.pdb	0.845	rigidbody_786.pdb	0.845	0.000
7q3qB	real	b	flexref_31.pdb	0.914	rigidbody_789.pdb	0.862	0.052
7q3qB	real	b	flexref_102.pdb	0.914	rigidbody_888.pdb	0.862	0.052
7q3qB	real	b	flexref_175.pdb	0.862	rigidbody_754.pdb	0.828	0.034
7q3qB	real	b	flexref_189.pdb	0.931	rigidbody_770.pdb	0.862	0.069
7q3qB	real	b	flexref_66.pdb	0.776	rigidbody_868.pdb	0.845	-0.069
7q3qB	real	b	flexref_20.pdb	0.897	rigidbody_774.pdb	0.879	0.018
7q3qB	real	b	flexref_113.pdb	0.828	rigidbody_953.pdb	0.879	-0.051
7q3qB	real	b	flexref_75.pdb	0.897	rigidbody_885.pdb	0.776	0.121
7q3qB	real	b	flexref_127.pdb	0.897	rigidbody_938.pdb	0.862	0.035
7q3qB	real	b	flexref_108.pdb	0.897	rigidbody_897.pdb	0.879	0.018
7q3qB	real	b	flexref_25.pdb	0.897	rigidbody_743.pdb	0.862	0.035
7q3qB	real	b	flexref_181.pdb	0.793	rigidbody_825.pdb	0.810	-0.017
7q3qB	real	b	flexref_94.pdb	0.862	rigidbody_999.pdb	0.862	0.000
7q3qB	real	b	flexref_45.pdb	0.966	rigidbody_965.pdb	0.879	0.087
7q3qB	real	b	flexref_195.pdb	0.724	rigidbody_927.pdb	0.759	-0.035
7q3qB	real	b	flexref_155.pdb	0.828	rigidbody_976.pdb	0.828	0.000
7q3qB	real	b	flexref_76.pdb	0.879	rigidbody_911.pdb	0.862	0.017
7q3qB	real	b	flexref_99.pdb	0.931	rigidbody_834.pdb	0.845	0.086
7q3qB	real	b	flexref_32.pdb	0.948	rigidbody_797.pdb	0.845	0.103
7q3qB	real	b	flexref_69.pdb	0.879	rigidbody_922.pdb	0.879	0.000
7q3qB	real	b	flexref_35.pdb	0.862	rigidbody_680.pdb	0.845	0.017
7q3qB	real	b	flexref_185.pdb	0.845	rigidbody_742.pdb	0.862	-0.017
7q3qB	real	b	flexref_2.pdb	0.879	rigidbody_699.pdb	0.845	0.034
7q3qB	real	b	flexref_86.pdb	0.879	rigidbody_986.pdb	0.862	0.017
7q3qB	real	b	flexref_52.pdb	0.741	rigidbody_859.pdb	0.862	-0.121
7q3qB	real	b	flexref_82.pdb	0.914	rigidbody_943.pdb	0.862	0.052
7q3qB	real	b	flexref_72.pdb	0.810	rigidbody_841.pdb	0.862	-0.052
7q3qB	real	b	flexref_100.pdb	0.862	rigidbody_901.pdb	0.879	-0.017
7q3qB	real	b	flexref_104.pdb	0.879	rigidbody_787.pdb	0.862	0.017
7q3qB	real	b	flexref_150.pdb	0.914	rigidbody_819.pdb	0.862	0.052
7q3qB	real	b	flexref_77.pdb	0.879	rigidbody_865.pdb	0.862	0.017
7q3qB	real	b	flexref_4.pdb	0.793	rigidbody_879.pdb	0.845	-0.052
7q3qB	real	b	flexref_49.pdb	0.862	rigidbody_702.pdb	0.879	-0.017
7q3qB	real	b	flexref_44.pdb	0.931	rigidbody_794.pdb	0.879	0.052
7q3qB	real	b	flexref_163.pdb	0.845	rigidbody_878.pdb	0.879	-0.034
7q3qB	real	b	flexref_5.pdb	0.879	rigidbody_802.pdb	0.828	0.051
7q3qB	real	b	flexref_142.pdb	0.879	rigidbody_762.pdb	0.845	0.034
7q3qB	real	b	flexref_194.pdb	0.741	rigidbody_747.pdb	0.897	-0.156
7q3qB	real	b	flexref_197.pdb	0.845	rigidbody_871.pdb	0.810	0.035
7q3qB	real	b	flexref_106.pdb	0.759	rigidbody_903.pdb	0.845	-0.086
7q3qB	real	b	flexref_179.pdb	0.810	rigidbody_800.pdb	0.828	-0.018
7q3qB	real	b	flexref_43.pdb	0.966	rigidbody_926.pdb	0.879	0.087
7q3qB	real	b	flexref_149.pdb	0.810	rigidbody_996.pdb	0.810	0.000
7q3qB	real	b	flexref_128.pdb	0.828	rigidbody_933.pdb	0.828	0.000
7q3qB	real	b	flexref_89.pdb	0.897	rigidbody_954.pdb	0.845	0.052
7q3qB	real	b	flexref_115.pdb	0.759	rigidbody_783.pdb	0.828	-0.069
